name,homo_energy,homo_minus_1,lumo_energy,lumo_plus_1,hl_gap,energy,f_plus_P1,f_minus_P1,f_zero_P1,f_plus_P2,f_minus_P2,f_zero_P2,f_plus_Au1,f_minus_Au1,f_zero_Au1,f_plus_Au2,f_minus_Au2,f_zero_Au2,f_plus_I,f_minus_I,f_zero_I,f_plus_C,f_minus_C,f_zero_C,IP_shift,IP,EA_shift,EA,c_Mulli_P1,c_CM5_P1,c_Mulli_P2,c_CM5_P2,c_Mulli_Au1,c_CM5_Au1,c_Mulli_Au2,c_CM5_Au2,c_Mulli_I,c_CM5_I,c_Mulli_C,c_CM5_C,AtomNum,Weight,HOMO,HOMO_number,LUMO,HOMO_LUMO_Gap,ODI_HOMO_1,ODI_HOMO,ODI_LUMO,ODI_LUMO_Add1,ODI_Mean,ODI_Std,Farthest_Distance,Mol_Radius,Mol_Size_Short,Mol_Size_2,Mol_Size_L,Length_Ratio,Len_Div_Diameter,MPP,SDP,Dipole_Moment,Quadrupole_Moment,Octopole_Moment,Volume,Density,ESPmin,ESPmax,Overall_Surface_Area,Pos_Surface_Area,Neg_Surface_Area,Overall_Average,Pos_Average,Neg_Average,Overall_Variance,Nu,Pi,MPI,Nonpolar_Area,Polar_Area,ALIEmin,ALIEmax,ALIE_Ave,ALIE_Var,LEAmin,LEAmax,LEA_Ave,LEA_Var,Bond_Au_Au,Bond_Au_I,Bond_Au_C,Bond_C_I,Angle_C_Au_I,Bond_P_Au_1,Bond_P_Au_2,Bond_P_P,Dihedral_P_Au_Au_P,bv_Au_1,bv_Au_2,bv_P_1,bv_P_2,bv_I,bv_C,disp_area,disp_volume,disp_p_int,pyr_p_Au_1,pyr_P_angle_Au_1,pyr_p_Au_2,pyr_P_angle_Au_2,pyr_p_P_1,pyr_P_angle_P_1,pyr_p_P_2,pyr_P_angle_P_2,pyr_p_I,pyr_P_angle_I,pyr_p_C,pyr_P_angle_C,sasa_area,sasa_volume,sasa_Au_1,sasa_Au_2,sasa_P_1,sasa_P_2,sasa_I,sasa_C,Mayer_Bo,Atom_connec,h_volume,l_volume,h_shell_s,h_shell_p,h_shell_d,h_shell_f,l_shell_s,l_shell_p,l_shell_d,l_shell_f,Hirshfeld_c_P_1,Hirshfeld_c_P_2,Hirshfeld_c_Au_1,Hirshfeld_c_Au_2,Hirshfeld_c_I,Hirshfeld_c_C,Mulliken_pop_P_1,Mulliken_pop_P_2,Mulliken_pop_Au_1,Mulliken_pop_Au_2,Mulliken_pop_I,Mulliken_pop_C,Pop_type_s_Au_1,Pop_type_p_Au_1,Pop_type_d_Au_1,Pop_type_f_Au_1,Pop_type_s_Au_2,Pop_type_p_Au_2,Pop_type_d_Au_2,Pop_type_f_Au_2,Pop_type_s_C,Pop_type_p_C,Pop_type_d_C,Pop_type_f_C,Pop_type_s_I,Pop_type_p_I,Pop_type_d_I,Pop_type_f_I,Atom_d_m_X_Au_1,Atom_d_m_Y_Au_1,Atom_d_m_Z_Au_1,Atom_d_m_Au_1,Atom_d_m_X_Au_2,Atom_d_m_Y_Au_2,Atom_d_m_Z_Au_2,Atom_d_m_Au_2,Atom_d_m_X_C,Atom_d_m_Y_C,Atom_d_m_Z_C,Atom_d_m_C,Atom_d_m_X_I,Atom_d_m_Y_I,Atom_d_m_Z_I,Atom_d_m_I,d_m_X,d_m_Y,d_m_Z,Hirshfeld_ob_h_Au_1,Hirshfeld_ob_h_Au_2,Hirshfeld_ob_h_C,Hirshfeld_ob_h_I,Hirshfeld_ob_l_Au_1,Hirshfeld_ob_l_Au_2,Hirshfeld_ob_l_C,Hirshfeld_ob_l_I
di_pn_phenol_1,-12.8784,-12.8841,-11.2323,-10.5698,1.6461,-132.558890598312,0.037,0.047,0.042,0.034,0.039,-0.017,0.078,0.033,0.056,0.015,0.02,0.017,0.138,0.06,0.099,0.058,0.001,0.03,4.8455,10.5769,4.8455,4.9681,0.31201,0.17401,0.31287,0.15848,0.13262,0.32631,0.13726,0.32137,-0.02692,-0.03883,-0.05826,-0.10244,77,1158.86711,-0.38159,124,-0.294735,0.0868549999999999,38.0,14.23,13.27,12.75,19.5625,10.658126887497634,63.0,8.362,11.005,14.341,16.633,0.3962219204840515,0.9945587180100454,1.701101,7.048725,10.153115,30.429852,452.222,4818.80824,2.6949,-69.76177,28.43453,2196.39132,1294.47615,901.91516,-0.0022556,0.01347363,-0.02483101,0.00086229,0.08385298,0.01864448,0.49354299,59.62,40.38,10.6428,18.16099,0.54080441,0.0022988,-27.44201,3.044,-0.0325096,0.035767,2.8740822474426326,2.64237327551265,2.2237064527669044,2.4926467341975336,60.90870687048658,2.351173695769318,2.245834456127304,2.8960118244363637,-44.79877202298898,0.8820990961610138,0.7641748975027953,0.8779642657472978,0.8760540905702572,0.3738818486768542,0.8090989563920984,710.8997407187214,819.527680176344,26.92410155495042,0.8799546168932704,7.982107736445257,0.1356530616830686,2.909360790784054,0.9487028519422468,7.813688373095411,0.9385835073744022,7.645077131197834,1.2936397589659756,12.301432359812338,1.9831939232823133,8.026289515579279,820.7248743949847,1601.0015510511594,0.0,5.959876242988214,0.0,0.0,52.87119485856946,0.2600060750003096,,,98.99674,66.05481,5.962,65.801,28.237,0.0,9.367,80.263,10.37,0.0,0.35021552,0.37368221,0.51009218,0.42439959,-0.06094626,-0.21600349,0.31200551,0.31286903,0.13261543,0.13726049,-0.02692243,-0.05826217,0.6876,0.6129,9.5668,0.0,0.8034,0.4997,9.5597,0.0,1.1915,2.8667,0.0,0.0,2.0262,4.9521,0.0487,0.0,-0.221075,0.186809,0.385026,0.481681,-0.127875,-0.068648,-0.121384,0.189205,-0.163558,0.123509,0.057977,0.212995,-0.22528,0.251032,0.072774,0.345057,-0.100662,-0.014102,-0.963353,20.929,11.824,4.782,26.039,9.508,7.006,23.3,24.107
di_pn_propane_1,-12.7547,-12.7643,-11.0993,-10.7342,1.6553,-94.546658114965,0.045,0.074,0.06,0.049,0.046,-0.022,0.072,0.051,0.062,0.013,0.034,0.023,0.128,0.084,0.106,0.052,0.001,0.026,4.8455,10.6304,4.8455,4.9851,0.09744,-0.14092,0.09067,-0.16053,0.13685,0.32582,0.13326,0.30272,-0.02325,-0.03527,-0.05318,-0.09784,69,958.80418,-0.294543,92,,,36.02,14.09,11.51,11.38,18.25,10.31628566878603,69.0,7.276,11.624,11.836,13.563,0.3663398428004213,0.9320368334249588,1.947582,8.530366,14.903129,40.166759,276.076,4062.94146,2.6444,-75.03131,42.07994,1775.69001,1090.15213,685.53788,0.00113836,0.02435296,-0.03577783,0.00130558,0.13074151,0.02851922,0.78270116,33.16,66.84,10.48809,16.53122,0.53445902,0.00250944,-19.81866,3.39046,-0.0001887,0.022035,2.874067148834476,2.642648095372461,2.2235692860483347,2.492646528876738,60.90535006767339,2.347900844111936,2.2583219124481086,3.030880300916057,-45.02874914526309,0.8830658311591502,0.6862013138278047,0.932433376816996,0.8908230059634737,0.3648026928811032,0.8041721021244875,577.4641316754414,681.7691453988248,24.580057744677728,0.8880863449373795,8.224651444447138,0.046122348506664,0.9193086563376244,0.8675642735018587,6.637406344570164,0.8610416804542766,6.559517221711439,1.7071812516410965,15.04445349817032,1.9831086888125975,8.027588601252287,696.6533353265406,1323.603466116176,0.0,12.629737743110931,0.0,0.0,56.35127350634365,0.2500058413464485,,,97.66705,69.13285,7.468,62.131,30.401,0.0,9.176,80.75,10.074,0.0,0.16346293,0.16631021,0.51866476,0.40785463,-0.05529492,-0.20706949,0.09744487,0.09066824,0.1368504,0.13326475,-0.02324662,-0.05317784,0.7105,0.5985,9.5541,0.0,0.8199,0.4826,9.5642,0.0,1.192,2.8612,0.0,0.0,2.0273,4.9535,0.0425,0.0,-0.359272,0.114171,0.314787,0.491123,-0.060205,-0.00497,-0.140784,0.153198,-0.179955,0.096604,0.028117,0.206172,-0.260926,0.223237,0.026532,0.344414,0.401575,1.446665,-1.775035,21.92,14.225,4.071,23.87,8.968,7.139,20.719,21.542
di_pn_propane_2,-12.7503,-12.7632,-11.1229,-10.6911,1.6274,-94.54238861674,0.046,0.074,0.06,0.04,0.045,-0.022,0.073,0.05,0.062,0.013,0.034,0.023,0.132,0.083,0.108,0.054,0.001,0.028,4.8455,10.6481,4.8455,4.9864,0.09309,-0.1359,0.08593,-0.16323,0.13109,0.31521,0.13178,0.30203,-0.02331,-0.03523,-0.05492,-0.09969,69,958.80418,-0.294066,92,,,42.17,14.1,12.63,12.16,20.265,12.667088260527752,67.0,7.106,11.328,11.47,13.754,0.3762858393521558,0.9677737123557556,1.696322,8.05182,14.835543,38.765242,232.7282,4059.61676,2.6466,-74.9404,46.4793,1716.27478,1101.98343,614.29135,0.00134977,0.02335048,-0.03811754,0.00137958,0.13512294,0.02826951,0.77922329,34.15,65.85,10.60257,16.48768,0.53410578,0.00255588,-19.82542,3.30176,0.000576,0.021698,2.873804471518425,2.644128684963487,2.2239868433214145,2.492431326645511,60.86920527297968,2.362909443538632,2.25364631766852,3.0114691525676944,-45.37418232430453,0.8717969623555721,0.6719681792769288,0.949904491241148,0.9194989284383152,0.3667070443533358,0.8103859951546776,560.166390724163,680.3903619965923,24.62085092709178,0.8859967438497359,8.325711171885898,0.0902653676952201,2.1617351011114927,0.8355551349953224,6.322462093199726,0.8256621845226366,6.219258602245345,1.2826200352964776,12.616581834032894,1.9857232942622716,8.029571813204079,676.2136014588832,1299.5459148629932,0.0,13.019729644917206,0.0,0.0,56.7712829983164,0.2800065423080319,,,97.52459,70.09412,7.42,62.396,30.185,0.0,9.686,79.984,10.33,0.0,0.16707015,0.17297333,0.50786583,0.40038445,-0.05489955,-0.209138,0.09308859,0.08593299,0.13109471,0.13177822,-0.02330505,-0.05491968,0.7126,0.5957,9.5606,0.0,0.825,0.4788,9.5644,0.0,1.1925,2.8625,0.0,0.0,2.0272,4.952,0.0441,0.0,-0.337274,0.11963,0.34547,0.497408,-0.08533,-0.050662,-0.137541,0.169604,-0.178801,0.096323,0.045036,0.208029,-0.263388,0.217849,0.053067,0.345901,-0.050052,1.236632,-1.656998,21.625,14.431,4.155,24.021,9.466,7.106,22.226,23.051
di_pn_pyridine_1,-13.103,-13.1163,-11.3619,-11.1145,1.741,-117.166884649489,0.05,0.044,0.047,0.074,0.045,-0.018,0.04,0.021,0.031,0.003,0.01,0.007,0.084,0.05,0.067,0.028,-0.001,0.014,4.8455,10.5523,4.8455,5.3442,0.08813,-0.13689,0.08383,-0.15069,0.152,0.34833,0.14606,0.31879,0.00412,-0.00792,-0.02583,-0.06995,69,1098.8216,-0.396263,112,-0.31879,0.0774729999999999,18.19,13.03,5.74,5.45,10.6025,5.330456711202147,67.0,7.545,11.836,12.884,14.171,0.3643773623717569,0.9390987408880052,1.700918,8.356084,10.893229,14.678926,779.5101,4433.15288,2.7775,-59.16342,54.57511,2023.12588,1409.83374,613.29214,0.00726233,0.02524212,-0.03406956,0.00119409,0.19147212,0.02572083,0.75968953,37.13,62.87,11.0325,17.04972,0.54481122,0.00187574,-18.72594,3.53508,0.0019748,0.022461,2.8746770175971323,2.6411902599320984,2.2239385181474494,2.4923004886542093,60.917247614036064,2.3217655458556896,2.2516268394191927,2.9314035687240114,-38.63188563286701,0.863748602310846,0.677972418934029,0.9237327618337682,0.9105420704435334,0.3672894148341409,0.806402581065971,645.8417158810828,753.0111392444758,27.132368869595297,0.8865090958295493,8.064105012327817,0.0468861760952697,4.049706470602353,0.8895349187940498,6.899182764473605,0.8835594365600508,6.831618586738888,1.2985601443720167,12.42673264143556,1.9834970335803015,8.025623930264333,755.6333347168041,1472.2229319454875,0.0,16.219663198199473,0.0,0.0,56.13126853435792,0.2700063086541708,,,93.1868,57.97759,9.042,58.254,32.704,0.0,7.334,82.628,10.038,0.0,0.17997525,0.19082863,0.55654553,0.42149094,-0.01763266,-0.17457531,0.08812971,0.08382717,0.15200488,0.14605768,0.00412432,-0.02583224,0.707,0.6101,9.5309,0.0,0.8232,0.4767,9.5541,0.0,1.1867,2.8391,0.0,0.0,2.0288,4.9358,0.0313,0.0,-0.312684,0.122568,0.345192,0.481614,-0.105828,-0.076228,-0.157853,0.204763,-0.151573,0.085785,0.023243,0.175709,-0.236141,0.23117,0.011506,0.330658,-0.240839,2.233351,-1.86619,21.169,18.207,3.8,19.436,6.287,6.02,13.361,13.802
di_pn_pyridine_2,-13.0359,-13.0571,-11.2669,-10.943,1.769,-117.178291466492,0.045,0.048,0.047,0.072,0.048,-0.019,0.044,0.026,0.035,0.004,0.013,0.009,0.09,0.054,0.072,0.033,-0.001,0.016,4.8455,10.4909,4.8455,5.1967,0.09037,-0.1375,0.08621,-0.14953,0.15054,0.34866,0.14154,0.31551,-0.00349,-0.01556,-0.03197,-0.0761,69,1098.8216,-0.391393,112,-0.312371,0.0790219999999999,21.06,13.04,6.9,9.22,12.554999999999998,5.3775342862691256,68.0,7.604,11.996,12.855,14.634,0.3706217550968722,0.9622567069963176,1.71576,8.354761,8.360223,52.607886,540.9219,4431.04253,2.7789,-61.91177,47.63707,2039.04824,1368.69862,670.34962,0.00422537,0.02227793,-0.03263376,0.00104779,0.15185118,0.0244208,0.69885562,37.18,62.82,10.88985,16.87937,0.54267247,0.00196578,-19.03177,3.91499,-0.003176,0.021805,2.8747255911444936,2.640836848525117,2.2235279398535472,2.4927159835740915,60.93927353145173,2.3143341835596365,2.2494814214418133,2.932320205746572,-39.24098185787646,0.8652161759224748,0.6834059355199403,0.925316809541558,0.9119281121878494,0.366846813268729,0.805604733507268,647.5390539007233,751.1736506076172,27.053079233425848,0.8827616988063786,7.996194450357603,0.1166341227931417,3.6760010620994095,0.8852009076145295,6.843217557820611,0.880804654824117,6.798469500295154,1.3052481012892767,12.3943200193296,1.983321101563562,8.025234794284218,758.8935068006094,1476.5954107580444,0.0,15.07968686984266,0.0,0.0,56.15126898635664,0.2700063086541708,,,94.01865,59.59843,8.447,59.788,31.765,0.0,7.703,82.255,10.042,0.0,0.18201476,0.19206484,0.55214682,0.41870303,-0.02771409,-0.18225291,0.09037167,0.08620713,0.15054413,0.14154357,-0.00349474,-0.03197362,0.7085,0.6096,9.5313,0.0,0.8223,0.4795,9.5567,0.0,1.1877,2.8442,0.0,0.0,2.0284,4.9415,0.0336,0.0,-0.291893,0.102884,0.364876,0.478457,-0.119595,-0.072367,-0.145693,0.201907,-0.159493,0.078879,0.038408,0.182031,-0.250811,0.215477,0.037155,0.332741,-0.476678,2.14269,-1.80946,21.577,16.55,3.921,20.37,6.901,6.37,15.316,15.849
di_pn_pyridine_3,-12.6411,-12.6513,-11.095,-10.7305,1.5461,-117.221514035174,0.078,0.051,0.064,0.047,0.062,-0.021,0.046,0.028,0.037,0.005,0.019,0.012,0.099,0.054,0.077,0.029,0.001,0.015,4.8455,10.1827,4.8455,5.0556,0.08759,-0.12179,0.0978,-0.11233,0.15861,0.35946,0.14973,0.33202,-0.01018,-0.02221,-0.02362,-0.06748,69,1098.8216,-0.381478,112,-0.305837,0.0756409999999999,11.63,12.46,6.77,8.61,9.8675,2.2914665064102517,56.0,7.935,12.396,12.896,15.557,0.3808416362701657,0.9802772526780088,1.756842,8.742292,12.797601,53.122018,371.646,4396.33525,2.8008,-69.67738,25.09681,2072.21513,1288.56902,783.64612,-0.00259138,0.01595782,-0.03309229,0.00105169,0.06418778,0.02315588,0.61055629,46.24,53.76,10.85615,16.6366,0.53428426,0.0020332,-19.24129,3.14962,-0.0165551,0.021396,2.874424907134904,2.640715715619665,2.222782474784227,2.4935027039894098,60.97111179448518,2.310490230023712,2.2468415414365164,2.8874186831205004,-42.41288882683619,0.8629682258665673,0.6596859858367499,0.9006825382035035,0.9250372717107715,0.3671205273947074,0.8115157938874394,666.2497374595622,750.1427723863249,27.141280544953293,0.9128571930650968,8.656640147984572,0.1677105926396637,2.866885129290079,0.8757787176089086,6.806171044405314,0.9469745908906584,7.867583099945434,1.2765373810329406,12.609850447569126,1.9828254700938857,8.026141188501088,781.0950886906481,1494.4063348650814,0.319993355328232,15.809671711685192,0.0,0.0,55.67125813838777,0.2800065423080319,,,88.70052,66.88327,10.041,58.722,31.237,0.0,4.862,85.733,9.405,0.0,0.18913179,0.20625906,0.56487462,0.41067167,-0.03227478,-0.17293082,0.08759094,0.0977965,0.15861498,0.14972803,-0.01017894,-0.02362053,0.7014,0.6099,9.53,0.0,0.8338,0.4438,9.5727,0.0,1.1865,2.8371,0.0,0.0,2.0287,4.9505,0.031,0.0,-0.147288,0.094102,0.423499,0.458149,-0.098085,0.01056,-0.094836,0.136843,-0.129021,0.094721,0.084669,0.181073,-0.203509,0.22423,0.126822,0.328297,-1.14364,2.126579,-1.961923,20.669,18.062,3.492,18.978,5.363,3.193,13.46,15.57
di_pn_pyrrolidine_2,-12.4662,-12.6035,-11.0951,-10.6645,1.3711,-116.827780942914,0.044,0.035,0.039,0.042,0.039,-0.018,0.073,0.012,0.042,0.013,0.003,0.008,0.129,0.034,0.081,0.054,-0.002,0.026,4.8455,10.0725,4.8455,4.9121,0.08998,-0.14264,0.0823,-0.16771,0.13213,0.32271,0.12693,0.29813,-0.02453,-0.03651,-0.05389,-0.09843,81,1066.9057,-0.376478,112,-0.292789,0.0836889999999999,37.55,14.01,11.8,11.82,18.795,10.86539115724786,79.0,7.689,11.743,12.73,15.196,0.3830699034510575,0.988164910911692,1.729312,8.988007,15.710294,46.668007,521.9622,4606.50013,2.5954,-76.48152,44.15104,1968.44988,1146.75487,821.69501,-0.0002131,0.02600605,-0.03680446,0.00136375,0.17763256,0.03054943,0.83031879,34.08,65.92,10.50294,17.15336,0.5385078,0.00271286,-18.80414,3.24501,-0.0018813,0.017837,2.874278717790657,2.6426563033826422,2.223408758235637,2.4929164334677507,60.91439606113687,2.341890356426739,2.250929022674646,3.0005285665217616,-43.03417562773604,0.8759376164740962,0.674524785687663,0.9459734904957138,0.9108157845695116,0.3667652814014163,0.8074916138650764,647.6445588780789,779.2786996176745,25.13589679705724,0.8939730528658792,8.342176878878522,0.0815226632693339,2.774077496417683,0.8298453324929388,6.29433257042161,0.8387996797285467,6.372365696583094,1.284066461811876,12.599176045184384,1.9830801344084927,8.02704073422724,767.3722205143484,1484.281248925469,0.0,13.739714694405723,0.0,0.0,56.731282094319,0.2700063086541708,,,97.50925,69.28666,7.598,62.368,30.034,0.0,9.367,80.6,10.033,0.0,0.16850973,0.1712573,0.51137377,0.39087565,-0.05613204,-0.20836093,0.0899757,0.08229947,0.13213166,0.12693015,-0.02452597,-0.05389128,0.7144,0.6024,9.551,0.0,0.8249,0.484,9.5642,0.0,1.1922,2.8616,0.0,0.0,2.0273,4.9544,0.0428,0.0,-0.328953,0.094835,0.369072,0.503406,-0.110487,-0.062268,-0.140274,0.189107,-0.182766,0.080656,0.054243,0.207005,-0.273396,0.199783,0.066223,0.345028,-0.244821,1.300424,-1.613459,22.174,13.975,4.059,23.616,9.33,7.483,21.116,21.831
di_pn_pyrrolidine_3,-12.6658,-12.8107,-11.0897,-10.2767,1.5761,-116.858269120343,0.041,0.048,0.044,0.048,0.063,-0.022,0.08,0.028,0.054,0.013,0.019,0.016,0.138,0.055,0.097,0.061,-0.0,0.03,4.8455,10.2361,4.8455,4.9178,0.08391,-0.12564,0.07644,-0.14783,0.11807,0.30104,0.11269,0.28377,-0.02299,-0.03484,-0.05535,-0.09979,81,1066.9057,-0.375488,112,-0.29353,0.0819579999999999,26.28,13.9,11.53,12.89,16.15,5.908709673016606,62.0,7.871,12.48,12.705,15.37,0.3789914930341511,0.9763689493075848,1.817985,9.033358,13.587853,49.77662,272.3407,4595.49181,2.6016,-75.35595,56.47769,1994.46575,1281.36344,713.1023,0.00045167,0.02020323,-0.03503963,0.00132357,0.15425081,0.0253825,0.69410381,42.32,57.68,10.32826,17.21361,0.53585556,0.00257585,-19.3346,3.27384,-0.0026595,0.021024,2.874030974097785,2.6446459684650203,2.224019832624686,2.4926384230660203,60.86560801335625,2.3784748227811066,2.2754607487373613,3.019560340817512,-34.54499769849435,0.8503424338427134,0.6656902254938502,0.9080495247856876,0.9251828643309729,0.3706788110324264,0.8015747297800969,651.2539969137451,775.1598827168916,25.11627639588876,1.0992062947458483,8.868897025846508,0.0547463545213562,3.268399531547529,0.919756004341504,7.353607340639741,0.9196544744598614,7.3114280780699294,1.270669963423036,12.626837794932523,1.9860857976055517,8.02910985992811,765.3928569673994,1484.5907629875016,0.1799962623721338,11.599759130648216,0.0,0.0,55.821261528378045,0.2800065423080319,,,96.22648,69.91061,7.703,61.892,30.405,0.0,10.184,79.814,10.002,0.0,0.15912774,0.1626004,0.49551633,0.40968506,-0.05050882,-0.20888874,0.08390795,0.07643931,0.1180715,0.11268965,-0.02299389,-0.05535458,0.6919,0.629,9.561,0.0,0.8004,0.4943,9.5926,0.0,1.1927,2.8626,0.0,0.0,2.0279,4.9517,0.0434,0.0,-0.41897,0.099246,0.336878,0.546692,-0.017737,-0.051038,-0.117425,0.12926,-0.188771,0.084275,0.020398,0.207733,-0.266104,0.209229,0.029868,0.339824,0.600712,1.53926,-1.598737,21.606,14.327,3.74,24.076,10.109,8.884,20.813,21.077
di_pn_pyrrolidine_4,-12.6634,-12.6892,-11.0274,-10.4734,1.636,-116.984730852856,0.041,0.068,0.054,0.043,0.055,-0.02,0.078,0.038,0.058,0.014,0.022,0.018,0.133,0.062,0.098,0.056,-0.001,0.027,4.8455,10.1946,4.8455,4.7708,0.22652,0.14807,0.22452,0.13348,0.13452,0.33453,0.14684,0.34105,-0.03342,-0.04536,-0.05691,-0.10144,81,1066.9057,-0.369532,112,-0.286706,0.082826,27.32,12.24,12.5,12.25,16.0775,6.491696138144484,62.0,7.682,12.127,12.494,14.873,0.3765888489390793,0.968042176516532,1.67513,8.225021,15.203377,39.268467,221.782,4629.84586,2.5823,-77.9211,41.28825,1972.4233,1331.88596,640.53735,0.00087152,0.01986286,-0.03861767,0.00137545,0.10347139,0.02565615,0.70622839,40.27,59.73,10.40124,16.54128,0.53486757,0.00248562,-20.47343,3.40692,-0.0041608,0.021548,2.8738866772236267,2.6436475923930485,2.223024829934995,2.493389214252062,60.91428638048863,2.3254828372172907,2.2271850654724874,2.9272923105999613,-44.720195679955154,0.871779491241148,0.6992755311218785,0.9343377282892285,0.9256196421915766,0.3673301807677972,0.8064433469996273,645.6661268359485,778.7231420563434,25.477784708900856,0.873800172412699,7.8559781334297725,0.039020326801908,3.440944586033535,0.9086098352853004,7.189240790993823,0.8279631066771744,6.305621691992816,1.3012794332213535,12.45204789481928,1.9852614318441948,8.029031702895727,743.4031840724657,1462.4761304478684,0.0,11.07976992823984,0.0,0.0,56.16126921235597,0.2600060750003096,,,96.48115,71.32899,9.082,62.602,28.316,0.0,9.251,80.445,10.304,0.0,0.29963737,0.32207174,0.51552243,0.41471906,-0.06486535,-0.21365188,0.22651658,0.22451963,0.13451701,0.14683824,-0.03342479,-0.05690545,0.706,0.6079,9.5516,0.0,0.8211,0.4741,9.5579,0.0,1.1931,2.8638,0.0,0.0,2.0271,4.9613,0.045,0.0,-0.273146,0.120853,0.374464,0.478996,-0.1497,-0.046383,-0.124077,0.199892,-0.181388,0.10257,0.057302,0.216115,-0.252837,0.21556,0.07163,0.339887,0.022214,0.932735,-1.49791,21.789,13.145,3.6,20.591,9.448,6.859,21.976,22.973
di_pn_toluene_5,-12.5178,-12.5329,-10.7972,-10.3583,1.7206,-128.809712479764,0.037,0.062,0.049,0.065,0.04,-0.019,0.055,0.044,0.05,0.008,0.028,0.018,0.103,0.067,0.085,0.042,-0.0,0.021,4.8455,10.1233,4.8455,4.8318,0.09225,-0.13857,0.08684,-0.15257,0.14918,0.34973,0.13822,0.31224,-0.01462,-0.02667,-0.03667,-0.08085,85,1150.97596,-0.378074,124,-0.299102,0.078972,22.27,13.42,7.48,6.97,12.535,6.165948832093889,79.0,8.459,11.447,14.365,15.983,0.3824141643737289,0.944733420026008,1.774629,9.036498,14.381784,43.636196,340.3206,5151.90579,2.5035,-72.72461,39.64767,2363.67559,1461.88132,901.79427,-0.00051202,0.016722,-0.02844976,0.00105846,0.09984671,0.02132119,0.57678333,50.58,49.42,10.4761,16.52285,0.53480816,0.0018196,-19.56766,3.1563,-0.0015954,0.021163,2.874648360479445,2.6407845230216185,2.222408770665095,2.493782432941348,60.98162634265247,2.308029023353697,2.2458156984649,2.9458767803457566,-38.25640834250795,0.8666721021244875,0.680831857994782,0.924169539694372,0.9119688781215056,0.3691588240775251,0.8073052553112188,760.5830776940288,875.1837002787937,26.463776686468844,0.8944975990001427,8.113337914762406,0.0509035657562527,3.991302635715949,0.8809618974590698,6.791956588982265,0.8708319791548611,6.678953817796994,1.2948274873959114,12.3538428472079,1.985492925167761,8.02762887568324,864.0947347203147,1689.4580387853537,0.0,15.989667974057308,0.0,0.0,55.72125926838453,0.2700063086541708,,,94.853,59.46939,8.893,59.163,31.944,0.0,8.413,81.722,9.865,0.0,0.18166176,0.19172784,0.54726488,0.41343565,-0.03779064,-0.18792678,0.09225125,0.08683786,0.1491761,0.13821965,-0.01462423,-0.03666996,0.7076,0.6129,9.5303,0.0,0.8206,0.4807,9.5605,0.0,1.1892,2.8474,0.0,0.0,2.0285,4.9506,0.0355,0.0,-0.327578,0.115944,0.34871,0.49229,-0.100709,-0.071342,-0.161913,0.203587,-0.171604,0.076883,0.026337,0.189875,-0.255801,0.204593,0.021198,0.328241,-0.150282,1.887054,-1.709647,22.211,16.404,3.66,20.876,7.402,6.689,16.104,16.613
di_pn_trifluoromethanol_1,-13.6357,-13.6682,-12.0166,-11.6075,1.6192,-136.358087483281,0.068,0.037,0.052,0.059,0.05,-0.022,0.071,0.051,0.061,0.009,0.029,0.019,0.131,0.109,0.12,0.046,0.006,0.026,4.8455,11.7551,4.8455,5.7858,0.32189,0.22314,0.3155,0.17105,0.11377,0.27078,0.17681,0.3458,0.009,-0.00316,-0.04186,-0.08579,49,1126.47441,-0.408502,116,-0.323161,0.085341,29.21,15.95,10.37,12.73,17.064999999999998,7.286279915018363,44.0,7.205,10.558,11.556,14.317,0.3929894869753781,0.9935461485079806,1.52766,7.442354,10.391528,28.116561,258.2415,3480.62394,3.6267,-57.17522,63.20921,1656.34584,956.98526,699.36058,0.00550796,0.02682159,-0.02365701,0.0009927,0.22582039,0.02502689,0.69349322,43.78,56.22,11.13807,21.6535,0.58660524,0.00679182,-28.00214,3.41069,-0.0900867,0.048164,2.874373357355492,2.6435918943124026,2.225941085561609,2.490999619351697,60.81833540861563,2.548933082261867,2.277933408841045,2.921318304475219,-33.26770746711092,0.8601495527394707,0.696340383898621,0.895115076407007,0.905120201267238,0.3691821188967573,0.8072703130823705,533.4137445448624,587.5425237280288,24.8743097988784,1.1339294386985783,8.566843342930722,0.1037264733502065,3.304025528669575,0.979136580273708,8.47536034780878,0.9658871702375734,8.128337421717044,1.2923670122625093,12.633207578915728,1.984066265125036,8.024048173957889,672.5257625592179,1260.353985478842,0.0,12.419742103676796,0.0,0.0,56.40127463634041,0.2900067759618931,,,103.27167,70.76461,3.278,67.459,29.263,0.0,10.218,78.805,10.977,0.0,0.35130874,0.36076643,0.46705288,0.39179115,-0.02394894,-0.19480502,0.32188574,0.31549945,0.1137696,0.17681217,0.00899771,-0.04185691,0.653,0.6164,9.6168,0.0,0.7851,0.5365,9.5016,0.0,1.1873,2.8546,0.0,0.0,2.0271,4.9194,0.0445,0.0,-0.409476,0.067641,0.371242,0.556836,-0.017004,-0.044561,-0.143216,0.150949,-0.164249,0.086074,0.023263,0.186889,-0.255168,0.235302,0.022489,0.347827,-0.058098,1.407875,-1.323317,20.263,11.171,5.778,29.533,11.19,11.608,18.392,17.951
